idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,ang_2,ang_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
27,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
28,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
29,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
30,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-87.84,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-3.0900000000000034,24.069999999999993,27.159999999999997,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
31,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
32,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.59,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.340000000000003,24.069999999999993,31.409999999999997,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
33,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
34,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
35,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
36,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
37,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
38,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
39,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
40,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
41,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
42,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
43,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
44,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
45,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
46,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
47,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
48,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
49,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
50,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
51,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
52,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
53,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
54,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
55,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-80.97,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-9.960000000000008,24.069999999999993,34.03,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
56,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
57,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
58,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
59,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
60,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
61,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
62,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
63,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
64,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
65,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
66,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
67,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
68,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
69,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
70,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-6.8166666666667055,24.069999999999993,30.8866666666667,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
71,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
72,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
73,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
74,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
75,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
76,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
77,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
78,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
79,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
80,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
81,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
82,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
83,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.72,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-5.210000000000008,24.069999999999993,29.28,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
84,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
85,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
86,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
87,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
88,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
89,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
90,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
91,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
92,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
93,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
94,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
95,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
96,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
97,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.1866666666667,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.743333333333311,24.069999999999993,31.813333333333304,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
98,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.74428571428571,-115.0,-8.055605,-34.951728,True,0.0,0.0,0.0,0.0,0.0,0.0,-7.1857142857142975,24.069999999999993,31.25571428571429,1.3479463755123187,0.8337221412828737,0.6810590489109092,178.72547654309327,-111.11014705750569,92.65306825565305,5.0,3.0,2.0,2.0,3.0,1.0
